Location ID,Location,Year,Month,Temp (F),Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-095,Solano County,1914,5,75.7,40,-1,76.7
CA-095,Solano County,1914,6,80.6,16,-3.4,84
CA-095,Solano County,1914,7,85.5,5,-3.3,88.8
CA-095,Solano County,1914,8,87.1,38,-0.9,88
CA-095,Solano County,1914,9,81.6,16,-3.2,84.8
CA-095,Solano County,1914,10,75.7,52,-0.8,76.5
CA-095,Solano County,1914,11,70.6,122,6.2,64.4
CA-095,Solano County,1914,12,53.9,43,-0.9,54.8
CA-095,Solano County,1915,1,55.8,90,2,53.8
CA-095,Solano County,1915,2,56.8,16,-2.9,59.7
CA-095,Solano County,1915,3,67.6,105,3.3,64.3
CA-095,Solano County,1915,4,67.9,29,-2.2,70.1
CA-095,Solano County,1915,5,70.2,3,-6.5,76.7
CA-095,Solano County,1915,6,85,61,1,84
CA-095,Solano County,1915,7,88.5,54,-0.3,88.8
CA-095,Solano County,1915,8,91.2,119,3.2,88
CA-095,Solano County,1915,9,85.1,55,0.3,84.8
CA-095,Solano County,1915,10,81.5,121,5,76.5
CA-095,Solano County,1915,11,64.5,63,0.1,64.4
CA-095,Solano County,1915,12,55.9,78,1.1,54.8
CA-095,Solano County,1916,1,48.3,3,-5.5,53.8
CA-095,Solano County,1916,2,61.6,90,1.9,59.7
CA-095,Solano County,1916,3,66.9,96,2.6,64.3
CA-095,Solano County,1916,4,74.2,110,4.1,70.1
CA-095,Solano County,1916,5,75,35,-1.7,76.7
CA-095,Solano County,1916,6,83.7,46,-0.3,84
CA-095,Solano County,1916,7,90.1,96,1.3,88.8
CA-095,Solano County,1916,8,86.5,22,-1.5,88
CA-095,Solano County,1916,9,84.8,50,0,84.8
CA-095,Solano County,1916,10,70.4,1,-6.1,76.5
CA-095,Solano County,1916,11,63.8,55,-0.6,64.4
CA-095,Solano County,1916,12,54.3,49,-0.5,54.8
CA-095,Solano County,1917,1,53.9,54,0.1,53.8
CA-095,Solano County,1917,2,61,82,1.3,59.7
CA-095,Solano County,1917,3,62.8,36,-1.5,64.3
CA-095,Solano County,1917,4,69.6,51,-0.5,70.1
CA-095,Solano County,1917,5,72.1,12,-4.6,76.7
CA-095,Solano County,1917,6,88.7,124,4.7,84
CA-095,Solano County,1917,7,94,125,5.2,88.8
CA-095,Solano County,1917,8,86.6,24,-1.4,88
CA-095,Solano County,1917,9,85.9,77,1.1,84.8
CA-095,Solano County,1917,10,80.9,115,4.4,76.5
CA-095,Solano County,1917,11,66.5,92,2.1,64.4
CA-095,Solano County,1917,12,58.8,116,4,54.8
CA-095,Solano County,1918,1,57.4,109,3.6,53.8
CA-095,Solano County,1918,2,58,27,-1.7,59.7
CA-095,Solano County,1918,3,63.7,51,-0.6,64.3
CA-095,Solano County,1918,4,72,85,1.9,70.1
CA-095,Solano County,1918,5,76.2,52,-0.5,76.7
CA-095,Solano County,1918,6,92.2,127,8.2,84
CA-095,Solano County,1918,7,88.6,57,-0.2,88.8
CA-095,Solano County,1918,8,90.3,109,2.3,88
CA-095,Solano County,1918,9,80,7,-4.8,84.8
CA-095,Solano County,1918,10,75.2,40,-1.3,76.5
CA-095,Solano County,1918,11,59.7,9,-4.7,64.4
CA-095,Solano County,1918,12,50.2,7,-4.6,54.8
CA-095,Solano County,1919,1,55.4,84,1.6,53.8
CA-095,Solano County,1919,2,55.5,7,-4.2,59.7
CA-095,Solano County,1919,3,60.6,17,-3.7,64.3
CA-095,Solano County,1919,4,70.6,72,0.5,70.1
CA-095,Solano County,1919,5,78.4,80,1.7,76.7
CA-095,Solano County,1919,6,85.1,67,1.1,84
CA-095,Solano County,1919,7,87.2,24,-1.6,88.8
CA-095,Solano County,1919,8,88.1,70,0.1,88
CA-095,Solano County,1919,9,84,40,-0.8,84.8
CA-095,Solano County,1919,10,74.9,37,-1.6,76.5
CA-095,Solano County,1919,11,65.7,80,1.3,64.4
CA-095,Solano County,1919,12,52.4,21,-2.4,54.8
CA-095,Solano County,1920,1,57.9,117,4.1,53.8
CA-095,Solano County,1920,2,61.3,86,1.6,59.7
CA-095,Solano County,1920,3,61.3,27,-3,64.3
CA-095,Solano County,1920,4,69.6,51,-0.5,70.1
CA-095,Solano County,1920,5,79.5,98,2.8,76.7
CA-095,Solano County,1920,6,84.7,57,0.7,84
CA-095,Solano County,1920,7,87,22,-1.8,88.8
CA-095,Solano County,1920,8,89.9,100,1.9,88
CA-095,Solano County,1920,9,81.6,16,-3.2,84.8
CA-095,Solano County,1920,10,71,4,-5.5,76.5
CA-095,Solano County,1920,11,59.9,12,-4.5,64.4
CA-095,Solano County,1920,12,53.1,29,-1.7,54.8
CA-095,Solano County,1921,1,52.7,36,-1.1,53.8
CA-095,Solano County,1921,2,59.9,61,0.2,59.7
CA-095,Solano County,1921,3,64.4,65,0.1,64.3
CA-095,Solano County,1921,4,69.9,62,-0.2,70.1
CA-095,Solano County,1921,5,72,11,-4.7,76.7
CA-095,Solano County,1921,6,86.5,95,2.5,84
CA-095,Solano County,1921,7,90.4,102,1.6,88.8
CA-095,Solano County,1921,8,87.1,38,-0.9,88
CA-095,Solano County,1921,9,85.3,59,0.5,84.8
CA-095,Solano County,1921,10,77.2,72,0.7,76.5
CA-095,Solano County,1921,11,67,99,2.6,64.4
CA-095,Solano County,1921,12,57.6,100,2.8,54.8
CA-095,Solano County,1922,1,50.6,14,-3.2,53.8
CA-095,Solano County,1922,2,54.8,3,-4.9,59.7
CA-095,Solano County,1922,3,60.8,22,-3.5,64.3
CA-095,Solano County,1922,4,68.6,37,-1.5,70.1
CA-095,Solano County,1922,5,79.1,93,2.4,76.7
CA-095,Solano County,1922,6,84.4,52,0.4,84
CA-095,Solano County,1922,7,89.7,82,0.9,88.8
CA-095,Solano County,1922,8,88,61,0,88
CA-095,Solano County,1922,9,90.8,126,6,84.8
CA-095,Solano County,1922,10,72.6,10,-3.9,76.5
CA-095,Solano County,1922,11,60.6,15,-3.8,64.4
CA-095,Solano County,1922,12,53.8,39,-1,54.8
CA-095,Solano County,1923,1,51,18,-2.8,53.8
CA-095,Solano County,1923,2,60.8,78,1.1,59.7
CA-095,Solano County,1923,3,70.6,122,6.3,64.3
CA-095,Solano County,1923,4,67.6,25,-2.5,70.1
CA-095,Solano County,1923,5,77.5,65,0.8,76.7
CA-095,Solano County,1923,6,79.6,9,-4.4,84
CA-095,Solano County,1923,7,88.2,42,-0.6,88.8
CA-095,Solano County,1923,8,87.8,56,-0.2,88
CA-095,Solano County,1923,9,86.4,88,1.6,84.8
CA-095,Solano County,1923,10,76.1,56,-0.4,76.5
CA-095,Solano County,1923,11,70.9,123,6.5,64.4
CA-095,Solano County,1923,12,55.3,66,0.5,54.8
CA-095,Solano County,1924,1,55.4,84,1.6,53.8
CA-095,Solano County,1924,2,65.4,122,5.7,59.7
CA-095,Solano County,1924,3,64.9,69,0.6,64.3
CA-095,Solano County,1924,4,73.1,98,3,70.1
CA-095,Solano County,1924,5,81.7,120,5,76.7
CA-095,Solano County,1924,6,85,61,1,84
CA-095,Solano County,1924,7,86.6,17,-2.2,88.8
CA-095,Solano County,1924,8,86.6,24,-1.4,88
CA-095,Solano County,1924,9,86,80,1.2,84.8
CA-095,Solano County,1924,10,70.4,1,-6.1,76.5
CA-095,Solano County,1924,11,63,39,-1.4,64.4
CA-095,Solano County,1924,12,50.4,8,-4.4,54.8
CA-095,Solano County,1925,1,56.6,102,2.8,53.8
CA-095,Solano County,1925,2,60.8,78,1.1,59.7
CA-095,Solano County,1925,3,67.2,99,2.9,64.3
CA-095,Solano County,1925,4,68.4,35,-1.7,70.1
CA-095,Solano County,1925,5,74.6,30,-2.1,76.7
CA-095,Solano County,1925,6,86.7,101,2.7,84
CA-095,Solano County,1925,7,89.6,80,0.8,88.8
CA-095,Solano County,1925,8,85,10,-3,88
CA-095,Solano County,1925,9,78.7,3,-6.1,84.8
CA-095,Solano County,1925,10,75.5,48,-1,76.5
CA-095,Solano County,1925,11,63.8,55,-0.6,64.4
CA-095,Solano County,1925,12,55,59,0.2,54.8
CA-095,Solano County,1926,1,49.8,9,-4,53.8
CA-095,Solano County,1926,2,60.3,66,0.6,59.7
CA-095,Solano County,1926,3,70.6,122,6.3,64.3
CA-095,Solano County,1926,4,73,94,2.9,70.1
CA-095,Solano County,1926,5,79.7,99,3,76.7
CA-095,Solano County,1926,6,88.8,125,4.8,84
CA-095,Solano County,1926,7,92.3,116,3.5,88.8
CA-095,Solano County,1926,8,88,61,0,88
CA-095,Solano County,1926,9,82.3,22,-2.5,84.8
CA-095,Solano County,1926,10,77.7,80,1.2,76.5
CA-095,Solano County,1926,11,66.6,95,2.2,64.4
CA-095,Solano County,1926,12,54.7,56,-0.1,54.8
CA-095,Solano County,1927,1,55.3,82,1.5,53.8
CA-095,Solano County,1927,2,58.7,41,-1,59.7
CA-095,Solano County,1927,3,63.3,44,-1,64.3
CA-095,Solano County,1927,4,69,45,-1.1,70.1
CA-095,Solano County,1927,5,77,60,0.3,76.7
CA-095,Solano County,1927,6,84.4,52,0.4,84
CA-095,Solano County,1927,7,90.1,96,1.3,88.8
CA-095,Solano County,1927,8,86.2,18,-1.8,88
CA-095,Solano County,1927,9,82.5,26,-2.3,84.8
CA-095,Solano County,1927,10,78.9,95,2.4,76.5
CA-095,Solano County,1927,11,63.4,49,-1,64.4
CA-095,Solano County,1927,12,55.4,70,0.6,54.8
CA-095,Solano County,1928,1,53.6,49,-0.2,53.8
CA-095,Solano County,1928,2,61.8,98,2.1,59.7
CA-095,Solano County,1928,3,65.6,80,1.3,64.3
CA-095,Solano County,1928,4,69.6,51,-0.5,70.1
CA-095,Solano County,1928,5,78.9,88,2.2,76.7
CA-095,Solano County,1928,6,86.5,95,2.5,84
CA-095,Solano County,1928,7,88.5,54,-0.3,88.8
CA-095,Solano County,1928,8,88,61,0,88
CA-095,Solano County,1928,9,85.3,59,0.5,84.8
CA-095,Solano County,1928,10,75.3,42,-1.2,76.5
CA-095,Solano County,1928,11,63.5,50,-0.9,64.4
CA-095,Solano County,1928,12,52.8,26,-2,54.8
CA-095,Solano County,1929,1,48.6,4,-5.2,53.8
CA-095,Solano County,1929,2,60.8,78,1.1,59.7
CA-095,Solano County,1929,3,64.5,66,0.2,64.3
CA-095,Solano County,1929,4,65.8,12,-4.3,70.1
CA-095,Solano County,1929,5,77.5,65,0.8,76.7
CA-095,Solano County,1929,6,85.4,76,1.4,84
CA-095,Solano County,1929,7,89.7,82,0.9,88.8
CA-095,Solano County,1929,8,90.5,112,2.5,88
CA-095,Solano County,1929,9,84.6,45,-0.2,84.8
CA-095,Solano County,1929,10,79.8,105,3.3,76.5
CA-095,Solano County,1929,11,71.1,124,6.7,64.4
CA-095,Solano County,1929,12,56.8,91,2,54.8
CA-095,Solano County,1930,1,51.3,22,-2.5,53.8
CA-095,Solano County,1930,2,63.8,116,4.1,59.7
CA-095,Solano County,1930,3,66.6,93,2.3,64.3
CA-095,Solano County,1930,4,70.2,68,0.1,70.1
CA-095,Solano County,1930,5,72.6,17,-4.1,76.7
CA-095,Solano County,1930,6,85.7,83,1.7,84
CA-095,Solano County,1930,7,87,22,-1.8,88.8
CA-095,Solano County,1930,8,87.4,45,-0.6,88
CA-095,Solano County,1930,9,79,4,-5.8,84.8
CA-095,Solano County,1930,10,78.2,89,1.7,76.5
CA-095,Solano County,1930,11,68,109,3.6,64.4
CA-095,Solano County,1930,12,58.4,111,3.6,54.8
CA-095,Solano County,1931,1,56.5,101,2.7,53.8
CA-095,Solano County,1931,2,62.9,107,3.2,59.7
CA-095,Solano County,1931,3,68.8,110,4.5,64.3
CA-095,Solano County,1931,4,75.7,120,5.6,70.1
CA-095,Solano County,1931,5,82.2,121,5.5,76.7
CA-095,Solano County,1931,6,82.6,36,-1.4,84
CA-095,Solano County,1931,7,95,127,6.2,88.8
CA-095,Solano County,1931,8,90.7,113,2.7,88
CA-095,Solano County,1931,9,82.7,28,-2.1,84.8
CA-095,Solano County,1931,10,75.4,44,-1.1,76.5
CA-095,Solano County,1931,11,64.2,58,-0.2,64.4
CA-095,Solano County,1931,12,53.2,31,-1.6,54.8
CA-095,Solano County,1932,1,54.4,66,0.6,53.8
CA-095,Solano County,1932,2,58.9,45,-0.8,59.7
CA-095,Solano County,1932,3,68.9,111,4.6,64.3
CA-095,Solano County,1932,4,69,45,-1.1,70.1
CA-095,Solano County,1932,5,75.8,41,-0.9,76.7
CA-095,Solano County,1932,6,85.9,86,1.9,84
CA-095,Solano County,1932,7,89.3,72,0.5,88.8
CA-095,Solano County,1932,8,88.6,83,0.6,88
CA-095,Solano County,1932,9,88.6,116,3.8,84.8
CA-095,Solano County,1932,10,77.8,82,1.3,76.5
CA-095,Solano County,1932,11,71.6,125,7.2,64.4
CA-095,Solano County,1932,12,52.2,18,-2.6,54.8
CA-095,Solano County,1933,1,50.8,16,-3,53.8
CA-095,Solano County,1933,2,58.4,36,-1.3,59.7
CA-095,Solano County,1933,3,64.2,59,-0.1,64.3
CA-095,Solano County,1933,4,70.8,76,0.7,70.1
CA-095,Solano County,1933,5,71.4,4,-5.3,76.7
CA-095,Solano County,1933,6,82,28,-2,84
CA-095,Solano County,1933,7,93,122,4.2,88.8
CA-095,Solano County,1933,8,90.1,104,2.1,88
CA-095,Solano County,1933,9,82.9,30,-1.9,84.8
CA-095,Solano County,1933,10,82.9,125,6.4,76.5
CA-095,Solano County,1933,11,70.5,121,6.1,64.4
CA-095,Solano County,1933,12,52.6,24,-2.2,54.8
CA-095,Solano County,1934,1,56.4,99,2.6,53.8
CA-095,Solano County,1934,2,60.8,78,1.1,59.7
CA-095,Solano County,1934,3,72.1,125,7.8,64.3
CA-095,Solano County,1934,4,76.8,126,6.7,70.1
CA-095,Solano County,1934,5,80.7,111,4,76.7
CA-095,Solano County,1934,6,83.8,48,-0.2,84
CA-095,Solano County,1934,7,88.9,68,0.1,88.8
CA-095,Solano County,1934,8,89.4,93,1.4,88
CA-095,Solano County,1934,9,87.9,110,3.1,84.8
CA-095,Solano County,1934,10,76.2,62,-0.3,76.5
CA-095,Solano County,1934,11,65.1,74,0.7,64.4
CA-095,Solano County,1934,12,57.4,96,2.6,54.8
CA-095,Solano County,1935,1,54.8,73,1,53.8
CA-095,Solano County,1935,2,59.4,57,-0.3,59.7
CA-095,Solano County,1935,3,60.4,12,-3.9,64.3
CA-095,Solano County,1935,4,67.4,24,-2.7,70.1
CA-095,Solano County,1935,5,76,46,-0.7,76.7
CA-095,Solano County,1935,6,88.7,124,4.7,84
CA-095,Solano County,1935,7,88,36,-0.8,88.8
CA-095,Solano County,1935,8,89.8,99,1.8,88
CA-095,Solano County,1935,9,84.3,43,-0.5,84.8
CA-095,Solano County,1935,10,74.2,28,-2.3,76.5
CA-095,Solano County,1935,11,63.1,41,-1.3,64.4
CA-095,Solano County,1935,12,57.6,100,2.8,54.8
CA-095,Solano County,1936,1,57.7,116,3.9,53.8
CA-095,Solano County,1936,2,57.7,22,-2,59.7
CA-095,Solano County,1936,3,68.1,109,3.8,64.3
CA-095,Solano County,1936,4,70.7,74,0.6,70.1
CA-095,Solano County,1936,5,78.8,86,2.1,76.7
CA-095,Solano County,1936,6,84.7,57,0.7,84
CA-095,Solano County,1936,7,92,114,3.2,88.8
CA-095,Solano County,1936,8,90.5,112,2.5,88
CA-095,Solano County,1936,9,88.6,116,3.8,84.8
CA-095,Solano County,1936,10,79.2,98,2.7,76.5
CA-095,Solano County,1936,11,68.7,115,4.3,64.4
CA-095,Solano County,1936,12,54.5,53,-0.3,54.8
CA-095,Solano County,1937,1,46.5,1,-7.3,53.8
CA-095,Solano County,1937,2,56.5,13,-3.2,59.7
CA-095,Solano County,1937,3,63.8,52,-0.5,64.3
CA-095,Solano County,1937,4,68.3,32,-1.8,70.1
CA-095,Solano County,1937,5,79.4,95,2.7,76.7
CA-095,Solano County,1937,6,83.7,46,-0.3,84
CA-095,Solano County,1937,7,90.2,98,1.4,88.8
CA-095,Solano County,1937,8,90.3,109,2.3,88
CA-095,Solano County,1937,9,84.6,45,-0.2,84.8
CA-095,Solano County,1937,10,77.9,84,1.4,76.5
CA-095,Solano County,1937,11,64.9,71,0.5,64.4
CA-095,Solano County,1937,12,57.1,94,2.3,54.8
CA-095,Solano County,1938,1,52.7,36,-1.1,53.8
CA-095,Solano County,1938,2,57.4,20,-2.3,59.7
CA-095,Solano County,1938,3,59.1,6,-5.2,64.3
CA-095,Solano County,1938,4,67,20,-3.1,70.1
CA-095,Solano County,1938,5,77.9,72,1.2,76.7
CA-095,Solano County,1938,6,85,61,1,84
CA-095,Solano County,1938,7,88.4,51,-0.4,88.8
CA-095,Solano County,1938,8,87.6,51,-0.4,88
CA-095,Solano County,1938,9,85.7,74,0.9,84.8
CA-095,Solano County,1938,10,73.5,21,-3,76.5
CA-095,Solano County,1938,11,64.8,70,0.4,64.4
CA-095,Solano County,1938,12,56.2,83,1.4,54.8
CA-095,Solano County,1939,1,56,91,2.2,53.8
CA-095,Solano County,1939,2,58.5,37,-1.2,59.7
CA-095,Solano County,1939,3,63.3,44,-1,64.3
CA-095,Solano County,1939,4,76,122,5.9,70.1
CA-095,Solano County,1939,5,79,90,2.3,76.7
CA-095,Solano County,1939,6,86.4,93,2.4,84
CA-095,Solano County,1939,7,90.4,102,1.6,88.8
CA-095,Solano County,1939,8,89.1,91,1.1,88
CA-095,Solano County,1939,9,87.8,109,3,84.8
CA-095,Solano County,1939,10,77.8,82,1.3,76.5
CA-095,Solano County,1939,11,69.7,118,5.3,64.4
CA-095,Solano County,1939,12,58.6,113,3.8,54.8
CA-095,Solano County,1940,1,53.8,51,0,53.8
CA-095,Solano County,1940,2,60.4,68,0.7,59.7
CA-095,Solano County,1940,3,65.7,83,1.4,64.3
CA-095,Solano County,1940,4,70,65,-0.1,70.1
CA-095,Solano County,1940,5,77.8,71,1.1,76.7
CA-095,Solano County,1940,6,87.1,107,3.1,84
CA-095,Solano County,1940,7,87.7,32,-1.1,88.8
CA-095,Solano County,1940,8,86.8,33,-1.2,88
CA-095,Solano County,1940,9,81.2,14,-3.6,84.8
CA-095,Solano County,1940,10,76.9,69,0.4,76.5
CA-095,Solano County,1940,11,62.6,34,-1.8,64.4
CA-095,Solano County,1940,12,59.4,118,4.6,54.8
CA-095,Solano County,1941,1,55.7,89,1.9,53.8
CA-095,Solano County,1941,2,58.7,41,-1,59.7
CA-095,Solano County,1941,3,66.2,86,1.9,64.3
CA-095,Solano County,1941,4,66.8,17,-3.3,70.1
CA-095,Solano County,1941,5,75.2,38,-1.5,76.7
CA-095,Solano County,1941,6,81.8,25,-2.2,84
CA-095,Solano County,1941,7,88.8,66,0,88.8
CA-095,Solano County,1941,8,84.5,7,-3.5,88
CA-095,Solano County,1941,9,83.6,36,-1.2,84.8
CA-095,Solano County,1941,10,74.4,31,-2.1,76.5
CA-095,Solano County,1941,11,65.4,77,1,64.4
CA-095,Solano County,1941,12,55.9,78,1.1,54.8
CA-095,Solano County,1942,1,52.6,33,-1.2,53.8
CA-095,Solano County,1942,2,59.2,51,-0.5,59.7
CA-095,Solano County,1942,3,65.1,72,0.8,64.3
CA-095,Solano County,1942,4,65.8,12,-4.3,70.1
CA-095,Solano County,1942,5,72.7,18,-4,76.7
CA-095,Solano County,1942,6,84.9,59,0.9,84
CA-095,Solano County,1942,7,89.4,76,0.6,88.8
CA-095,Solano County,1942,8,87.7,54,-0.3,88
CA-095,Solano County,1942,9,83.6,36,-1.2,84.8
CA-095,Solano County,1942,10,78.6,92,2.1,76.5
CA-095,Solano County,1942,11,64.3,60,-0.1,64.4
CA-095,Solano County,1942,12,54.9,58,0.1,54.8
CA-095,Solano County,1943,1,56.4,99,2.6,53.8
CA-095,Solano County,1943,2,61.7,92,2,59.7
CA-095,Solano County,1943,3,63.8,52,-0.5,64.3
CA-095,Solano County,1943,4,69.6,51,-0.5,70.1
CA-095,Solano County,1943,5,80.2,108,3.5,76.7
CA-095,Solano County,1943,6,80.4,14,-3.6,84
CA-095,Solano County,1943,7,88.7,59,-0.1,88.8
CA-095,Solano County,1943,8,86.9,34,-1.1,88
CA-095,Solano County,1943,9,87.4,103,2.6,84.8
CA-095,Solano County,1943,10,76.2,62,-0.3,76.5
CA-095,Solano County,1943,11,67.5,105,3.1,64.4
CA-095,Solano County,1943,12,58.8,116,4,54.8
CA-095,Solano County,1944,1,55.6,88,1.8,53.8
CA-095,Solano County,1944,2,57.5,21,-2.2,59.7
CA-095,Solano County,1944,3,67.4,102,3.1,64.3
CA-095,Solano County,1944,4,65.7,11,-4.4,70.1
CA-095,Solano County,1944,5,76.2,52,-0.5,76.7
CA-095,Solano County,1944,6,78.9,6,-5.1,84
CA-095,Solano County,1944,7,85.1,4,-3.7,88.8
CA-095,Solano County,1944,8,88.9,89,0.9,88
CA-095,Solano County,1944,9,88.8,118,4,84.8
CA-095,Solano County,1944,10,77.7,80,1.2,76.5
CA-095,Solano County,1944,11,59.4,5,-5,64.4
CA-095,Solano County,1944,12,56.5,88,1.7,54.8
CA-095,Solano County,1945,1,52.4,32,-1.4,53.8
CA-095,Solano County,1945,2,61.8,98,2.1,59.7
CA-095,Solano County,1945,3,60.4,12,-3.9,64.3
CA-095,Solano County,1945,4,73.6,101,3.5,70.1
CA-095,Solano County,1945,5,72.3,13,-4.4,76.7
CA-095,Solano County,1945,6,86.8,102,2.8,84
CA-095,Solano County,1945,7,91.2,109,2.4,88.8
CA-095,Solano County,1945,8,87.8,56,-0.2,88
CA-095,Solano County,1945,9,87.2,101,2.4,84.8
CA-095,Solano County,1945,10,76.1,56,-0.4,76.5
CA-095,Solano County,1945,11,61,20,-3.4,64.4
CA-095,Solano County,1945,12,53.4,34,-1.4,54.8
CA-095,Solano County,1946,1,54.3,61,0.5,53.8
CA-095,Solano County,1946,2,56,10,-3.7,59.7
CA-095,Solano County,1946,3,62.8,36,-1.5,64.3
CA-095,Solano County,1946,4,71.5,82,1.4,70.1
CA-095,Solano County,1946,5,75.1,37,-1.6,76.7
CA-095,Solano County,1946,6,82.1,30,-1.9,84
CA-095,Solano County,1946,7,88.8,66,0,88.8
CA-095,Solano County,1946,8,87.5,48,-0.5,88
CA-095,Solano County,1946,9,85.7,74,0.9,84.8
CA-095,Solano County,1946,10,73.4,17,-3.1,76.5
CA-095,Solano County,1946,11,59.8,11,-4.6,64.4
CA-095,Solano County,1946,12,51,10,-3.8,54.8
CA-095,Solano County,1947,1,51.6,24,-2.2,53.8
CA-095,Solano County,1947,2,58.8,44,-0.9,59.7
CA-095,Solano County,1947,3,64.1,56,-0.2,64.3
CA-095,Solano County,1947,4,74,108,3.9,70.1
CA-095,Solano County,1947,5,81.3,117,4.6,76.7
CA-095,Solano County,1947,6,84.6,56,0.6,84
CA-095,Solano County,1947,7,87.8,35,-1,88.8
CA-095,Solano County,1947,8,86.6,24,-1.4,88
CA-095,Solano County,1947,9,89.6,122,4.8,84.8
CA-095,Solano County,1947,10,72.6,10,-3.9,76.5
CA-095,Solano County,1947,11,61.2,21,-3.2,64.4
CA-095,Solano County,1947,12,53.7,37,-1.1,54.8
CA-095,Solano County,1948,1,60.4,126,6.6,53.8
CA-095,Solano County,1948,2,58,27,-1.7,59.7
CA-095,Solano County,1948,3,60.3,10,-4,64.3
CA-095,Solano County,1948,4,61.9,2,-8.2,70.1
CA-095,Solano County,1948,5,71.6,6,-5.1,76.7
CA-095,Solano County,1948,6,81.3,21,-2.7,84
CA-095,Solano County,1948,7,87.2,24,-1.6,88.8
CA-095,Solano County,1948,8,86.2,18,-1.8,88
CA-095,Solano County,1948,9,84.9,52,0.1,84.8
CA-095,Solano County,1948,10,75.5,48,-1,76.5
CA-095,Solano County,1948,11,65,73,0.6,64.4
CA-095,Solano County,1948,12,50,6,-4.8,54.8
CA-095,Solano County,1949,1,48,2,-5.8,53.8
CA-095,Solano County,1949,2,54.4,2,-5.3,59.7
CA-095,Solano County,1949,3,60.4,12,-3.9,64.3
CA-095,Solano County,1949,4,74.4,112,4.3,70.1
CA-095,Solano County,1949,5,76,46,-0.7,76.7
CA-095,Solano County,1949,6,86.4,93,2.4,84
CA-095,Solano County,1949,7,88.4,51,-0.4,88.8
CA-095,Solano County,1949,8,84.8,9,-3.2,88
CA-095,Solano County,1949,9,85.7,74,0.9,84.8
CA-095,Solano County,1949,10,75.5,48,-1,76.5
CA-095,Solano County,1949,11,68.3,112,3.9,64.4
CA-095,Solano County,1949,12,53.3,33,-1.5,54.8
CA-095,Solano County,1950,1,50.7,15,-3.1,53.8
CA-095,Solano County,1950,2,60.8,78,1.1,59.7
CA-095,Solano County,1950,3,62.8,36,-1.5,64.3
CA-095,Solano County,1950,4,73.7,104,3.6,70.1
CA-095,Solano County,1950,5,78.1,76,1.4,76.7
CA-095,Solano County,1950,6,81.6,24,-2.4,84
CA-095,Solano County,1950,7,90,91,1.2,88.8
CA-095,Solano County,1950,8,90.9,114,2.9,88
CA-095,Solano County,1950,9,85.1,55,0.3,84.8
CA-095,Solano County,1950,10,76.1,56,-0.4,76.5
CA-095,Solano County,1950,11,66.2,87,1.8,64.4
CA-095,Solano County,1950,12,55.4,70,0.6,54.8
CA-095,Solano County,1951,1,52.1,30,-1.7,53.8
CA-095,Solano County,1951,2,58.3,34,-1.4,59.7
CA-095,Solano County,1951,3,65.7,83,1.4,64.3
CA-095,Solano County,1951,4,67.7,26,-2.4,70.1
CA-095,Solano County,1951,5,76.8,58,0.1,76.7
CA-095,Solano County,1951,6,82.1,30,-1.9,84
CA-095,Solano County,1951,7,86.8,18,-2,88.8
CA-095,Solano County,1951,8,86.6,24,-1.4,88
CA-095,Solano County,1951,9,85,54,0.2,84.8
CA-095,Solano County,1951,10,76.1,56,-0.4,76.5
CA-095,Solano County,1951,11,63.6,51,-0.8,64.4
CA-095,Solano County,1951,12,52.9,28,-1.9,54.8
CA-095,Solano County,1952,1,49.9,11,-3.9,53.8
CA-095,Solano County,1952,2,57.9,25,-1.8,59.7
CA-095,Solano County,1952,3,60.6,17,-3.7,64.3
CA-095,Solano County,1952,4,69.7,56,-0.4,70.1
CA-095,Solano County,1952,5,80.1,107,3.4,76.7
CA-095,Solano County,1952,6,77,1,-7,84
CA-095,Solano County,1952,7,88.6,57,-0.2,88.8
CA-095,Solano County,1952,8,88.2,74,0.2,88
CA-095,Solano County,1952,9,87.8,109,3,84.8
CA-095,Solano County,1952,10,78.8,94,2.3,76.5
CA-095,Solano County,1952,11,63.2,42,-1.2,64.4
CA-095,Solano County,1952,12,52.4,21,-2.4,54.8
CA-095,Solano County,1953,1,57.7,116,3.9,53.8
CA-095,Solano County,1953,2,62.5,104,2.8,59.7
CA-095,Solano County,1953,3,64.4,65,0.1,64.3
CA-095,Solano County,1953,4,68.3,32,-1.8,70.1
CA-095,Solano County,1953,5,71.8,8,-4.9,76.7
CA-095,Solano County,1953,6,79.8,12,-4.2,84
CA-095,Solano County,1953,7,91.7,111,2.9,88.8
CA-095,Solano County,1953,8,83.9,5,-4.1,88
CA-095,Solano County,1953,9,86.2,83,1.4,84.8
CA-095,Solano County,1953,10,76.7,67,0.2,76.5
CA-095,Solano County,1953,11,61.8,27,-2.6,64.4
CA-095,Solano County,1953,12,59.9,121,5.1,54.8
CA-095,Solano County,1954,1,55,77,1.2,53.8
CA-095,Solano County,1954,2,58.1,31,-1.6,59.7
CA-095,Solano County,1954,3,59.9,8,-4.4,64.3
CA-095,Solano County,1954,4,72.4,88,2.3,70.1
CA-095,Solano County,1954,5,78.8,86,2.1,76.7
CA-095,Solano County,1954,6,82.9,39,-1.1,84
CA-095,Solano County,1954,7,91.2,109,2.4,88.8
CA-095,Solano County,1954,8,82.9,2,-5.1,88
CA-095,Solano County,1954,9,83.8,39,-1,84.8
